Name,Type of transfer,Total,Accuracy,F1,pcp0,pcp1,pcp2,pcp3,pcp4,pcr0,pcr1,pcr2,pcr3,pcr4,pcf0,pcf1,pcf2,pcf3,pcf4,metadatapath
mass_ss3_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,11273,82.32058901800762,76.55492032543935,82.5,47.6,92.4,79.0,75.3,82.7,44.4,83.5,91.6,89.2,82.6,46.0,87.7,84.9,81.6,../metadata/mass_ss3_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss3_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,11273,88.29947662556549,84.00024377224187,86.3,61.4,94.7,87.2,85.5,90.4,61.9,90.5,93.5,89.0,88.3,61.7,92.6,90.2,87.2,../metadata/mass_ss3_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss3_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,47800,88.77615062761505,84.8413349053763,91.3,66.9,93.2,88.9,84.8,90.0,62.1,91.9,87.6,92.3,90.6,64.4,92.6,88.2,88.4,../metadata/mass_ss3_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss3_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,11273,87.20837399095183,82.71238455686543,88.0,61.5,92.3,92.7,80.9,89.1,57.2,91.0,85.8,89.4,88.6,59.3,91.7,89.1,85.0,../metadata/mass_ss3_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss3_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,11273,87.7494899316952,83.69573129990712,89.0,63.0,93.5,91.4,81.2,87.5,62.9,90.8,88.4,89.7,88.3,62.9,92.1,89.9,85.3,../metadata/mass_ss3_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f3_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,11273,87.24385700345958,82.93418468808218,91.5,63.0,92.2,87.3,81.9,89.3,58.6,90.4,85.0,90.9,90.4,60.7,91.3,86.1,86.2,../metadata/mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f3_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,47800,91.05648535564852,87.9551376829558,94.1,75.4,94.6,88.8,88.0,91.2,68.9,93.3,91.4,94.5,92.6,72.0,94.0,90.1,91.1,../metadata/mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,11273,87.55433336290251,83.12961957610871,88.5,64.0,93.2,90.0,80.5,89.3,56.6,90.5,89.1,90.7,88.9,60.1,91.9,89.5,85.3,../metadata/mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,47800,82.11506276150628,77.05134789375364,87.9,51.6,93.5,71.9,75.1,79.8,49.5,81.9,93.7,91.2,83.7,50.5,87.3,81.4,82.4,../metadata/mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,11273,80.67062893639671,75.70313495063424,85.3,48.2,93.7,74.4,70.3,79.6,47.6,78.9,93.5,92.0,82.4,47.9,85.7,82.9,79.7,../metadata/mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,11273,86.9156391377628,82.81027080216163,85.4,61.5,94.4,89.3,79.7,89.5,59.9,87.8,89.3,92.7,87.4,60.7,91.0,89.3,85.7,../metadata/mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,47800,89.92050209205021,87.04031065874209,93.9,70.7,94.9,90.4,83.9,90.3,72.1,91.2,88.9,95.0,92.1,71.4,93.0,89.6,89.1,../metadata/mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,11273,85.5140601437062,81.60744683258405,88.3,58.8,93.6,91.7,74.5,86.5,59.5,86.5,86.6,92.4,87.4,59.2,89.9,89.1,82.5,../metadata/mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,11273,87.0930542003016,82.60450687664897,86.4,63.6,92.8,91.6,79.9,89.6,55.8,90.0,86.6,91.1,88.0,59.5,91.4,89.0,85.1,../metadata/mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c3_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,10380,78.77649325626204,74.02592487922085,95.5,62.5,76.9,73.0,78.9,84.9,61.4,88.7,49.3,75.3,89.9,62.0,82.4,58.8,77.1,../metadata/mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c3_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c3_to_mass_ss1_eeg_c4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,40919,84.89943547007502,81.21073828083955,96.0,67.9,87.6,73.0,81.9,90.4,69.3,88.5,70.5,87.6,93.1,68.6,88.0,71.8,84.6,../metadata/mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c3_to_mass_ss1_eeg_c4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c3_to_mass_ss1_eeg_c4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,10379,78.84189228249349,73.9885509146099,94.2,63.8,77.4,70.0,79.1,87.2,62.5,87.7,49.8,72.8,90.6,63.1,82.2,58.2,75.8,../metadata/mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c3_to_mass_ss1_eeg_c4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,40919,80.11681614897725,73.48574705700655,88.0,56.9,84.0,84.5,76.2,89.6,58.3,87.3,41.5,83.6,88.8,57.6,85.6,55.7,79.7,../metadata/mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,10379,74.8530686964062,67.55438980951341,77.7,47.8,82.0,86.9,75.9,87.2,53.3,84.4,31.2,76.3,82.2,50.4,83.2,45.9,76.1,../metadata/mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,10379,78.04220059736005,73.70251005720706,69.8,67.2,89.5,73.2,78.8,92.8,63.5,80.4,50.9,78.8,79.7,65.3,84.7,60.0,78.8,../metadata/mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c3_to_mass_ss1_eeg_c4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,40919,83.56509201104622,78.88204702280129,96.2,58.6,87.2,85.6,80.6,87.9,68.8,89.4,54.8,88.0,91.9,63.3,88.3,66.8,84.2,../metadata/mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c3_to_mass_ss1_eeg_c4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c3_to_mass_ss1_eeg_c4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,10379,77.30995278928606,71.82059281569231,94.8,45.5,83.4,87.5,76.8,85.5,66.3,84.9,39.4,76.8,89.9,54.0,84.1,54.3,76.8,../metadata/mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c3_to_mass_ss1_eeg_c4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c3_to_mass_ss1_eeg_c4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,10379,77.44484054340495,72.89724730205158,70.9,65.7,88.1,76.6,74.4,90.7,63.9,80.7,49.1,77.7,79.6,64.8,84.2,59.9,76.0,../metadata/mass_ss1_with_channel_eeg_c3_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c3_to_mass_ss1_eeg_c4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss1_with_channel_eeg_o2_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,10379,73.658348588496,66.12080571555616,70.6,56.4,80.6,73.5,81.2,89.9,61.3,80.6,25.3,68.9,79.1,58.8,80.6,37.7,74.5,../metadata/mass_ss1_with_channel_eeg_o2_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss1_with_channel_eeg_o2_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_o2_to_mass_ss1_eeg_c4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,40919,76.83472225616462,72.72299913882105,87.7,61.6,83.2,46.4,87.0,89.7,63.3,77.2,84.1,62.3,88.7,62.4,80.1,59.8,72.6,../metadata/mass_ss1_with_channel_eeg_o2_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_o2_to_mass_ss1_eeg_c4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss1_with_channel_eeg_o2_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_o2_to_mass_ss1_eeg_c4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,10379,69.21668754215243,64.48726282762574,70.2,58.7,77.6,45.1,81.0,84.6,55.2,72.3,60.9,50.4,76.7,56.9,74.9,51.8,62.1,../metadata/mass_ss1_with_channel_eeg_o2_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_o2_to_mass_ss1_eeg_c4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss1_with_channel_eeg_o2_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,40919,78.30592145458101,72.86671058541528,93.8,50.6,84.0,75.1,69.6,80.4,54.2,86.2,54.1,87.3,86.6,52.3,85.1,62.9,77.4,../metadata/mass_ss1_with_channel_eeg_o2_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss1_with_channel_eeg_o2_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,10379,74.04374217169284,68.31419447286785,93.4,39.6,81.6,77.0,70.5,79.6,54.5,83.7,39.8,79.2,86.0,45.9,82.6,52.5,74.6,../metadata/mass_ss1_with_channel_eeg_o2_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss1_with_channel_eeg_o2_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,10379,77.31958762886599,72.71781875757061,71.3,63.5,86.8,73.6,79.2,88.5,62.3,82.7,51.4,74.0,78.9,62.9,84.7,60.5,76.5,../metadata/mass_ss1_with_channel_eeg_o2_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss1_with_channel_eeg_o2_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_o2_to_mass_ss1_eeg_c4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,40919,83.4648940589946,78.38370789951131,86.9,65.5,87.3,88.1,81.9,92.3,66.9,88.6,50.7,85.9,89.5,66.2,87.9,64.4,83.8,../metadata/mass_ss1_with_channel_eeg_o2_to_mass_ss1_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_o2_to_mass_ss1_eeg_c4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
