Name,Type of transfer,Total,Accuracy,F1,pcp0,pcp1,pcp2,pcp3,pcp4,pcr0,pcr1,pcr2,pcr3,pcr4,pcf0,pcf1,pcf2,pcf3,pcf4,metadatapath
mass_ss1_with_channel_eeg_c4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,7910,87.19342604298357,82.08581377856805,89.8,56.7,90.6,94.3,80.8,94.8,46.7,90.1,89.7,88.9,92.2,51.3,90.4,91.9,84.6,../metadata/mass_ss1_with_channel_eeg_c4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss1_with_channel_eeg_c4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,34308,79.51498192841319,73.21688529358933,73.0,52.3,90.3,94.2,69.9,94.8,36.1,77.4,67.1,91.1,82.5,42.8,83.4,78.4,79.1,../metadata/mass_ss1_with_channel_eeg_c4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss1_with_channel_eeg_c4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,7910,76.66245259165612,69.70147494488825,70.0,50.8,91.3,98.2,59.0,96.8,32.7,79.9,54.7,92.3,81.2,39.8,85.2,70.3,71.9,../metadata/mass_ss1_with_channel_eeg_c4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss1_with_channel_eeg_c4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,7910,88.43236409608092,84.21330215836527,89.8,66.4,92.4,93.3,81.0,93.8,53.0,89.9,92.1,92.8,91.8,58.9,91.2,92.7,86.5,../metadata/mass_ss1_with_channel_eeg_c4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,10379,77.51228442046441,72.56345424991542,70.8,63.3,86.1,72.9,86.5,90.3,62.0,84.1,49.9,68.5,79.4,62.6,85.1,59.3,76.5,../metadata/mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,69685,60.358757264834615,56.00365201811893,52.8,45.3,60.6,84.5,76.2,81.0,37.9,72.3,54.1,29.9,63.9,41.2,66.0,66.0,42.9,../metadata/mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,17176,61.24825337680485,57.223502847572355,53.9,48.3,59.1,86.5,83.8,79.2,38.9,77.6,58.8,27.8,64.1,43.1,67.1,70.0,41.8,../metadata/mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,69685,70.22314701872713,67.05927200443081,78.3,44.5,68.2,83.3,65.4,69.5,37.9,77.3,84.6,63.3,73.6,40.9,72.5,83.9,64.3,../metadata/mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,17176,70.9070796460177,68.51618168474893,77.8,48.5,67.4,83.7,70.5,70.1,37.4,77.7,87.4,67.4,73.7,42.2,72.2,85.5,68.9,../metadata/mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,17176,77.55006986492779,76.13261716313444,83.8,52.2,76.6,90.2,78.8,87.9,51.7,77.9,87.1,75.4,85.8,52.0,77.2,88.6,77.1,../metadata/mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,69685,73.15778144507426,70.84850134229713,75.2,49.1,74.3,80.2,79.2,86.4,48.3,70.8,86.3,61.9,80.4,48.7,72.5,83.2,69.5,../metadata/mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,17176,74.13833255705636,72.58177099986517,74.7,52.0,74.2,81.5,83.3,85.8,47.9,72.3,90.2,67.2,79.8,49.8,73.2,85.6,74.4,../metadata/mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_isruc_eeg_f4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,17176,79.78574755472752,78.67343458994836,88.4,55.3,79.7,89.7,79.8,84.9,56.5,78.8,89.9,83.9,86.6,55.9,79.2,89.8,81.8,../metadata/mass_ss1_with_channel_eeg_c4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_isruc_eeg_f4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,10379,78.00366123904037,73.23292818202358,70.7,65.8,87.4,73.1,82.3,91.3,62.0,83.2,50.1,73.9,79.7,63.8,85.3,59.5,77.9,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,40919,81.4218333781373,77.71501023447449,88.1,68.4,87.9,53.8,85.8,88.8,58.4,82.7,87.3,84.9,88.4,63.0,85.2,66.6,85.3,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,10379,73.32112920319877,69.22642379463333,69.0,62.0,82.5,54.7,83.1,84.7,49.2,78.1,65.2,69.1,76.1,54.8,80.3,59.5,75.4,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,40919,78.49409809623891,72.88098088721516,95.6,52.5,79.3,81.2,74.3,75.1,46.3,93.3,58.5,80.7,84.1,49.2,85.7,68.0,77.4,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,10379,75.15174872338378,69.2113582149742,92.9,57.2,73.9,84.3,65.9,75.1,46.1,92.0,47.9,72.1,83.1,51.1,82.0,61.1,68.9,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,10379,78.05183543693998,74.04796375564287,70.5,69.0,87.2,77.0,76.3,89.7,55.9,83.0,59.5,78.4,78.9,61.8,85.0,67.1,77.4,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,40919,83.10320389061316,79.85106444177569,97.2,61.8,85.4,72.7,83.6,80.6,64.9,90.3,78.1,86.0,88.1,63.3,87.7,75.3,84.8,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,10379,78.1963580306388,74.12801048015143,94.6,63.3,76.1,75.8,77.5,78.6,57.1,90.5,58.5,74.5,85.9,60.1,82.7,66.0,76.0,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss1_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,10379,77.52191926004433,73.5616176509515,69.6,66.4,86.8,80.2,77.1,89.0,57.7,82.5,56.2,77.4,78.1,61.8,84.6,66.1,77.2,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss1_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,10379,78.54321225551595,73.52145472453032,70.7,67.5,86.6,83.0,81.3,90.2,62.0,85.4,45.9,76.0,79.3,64.7,86.0,59.1,78.6,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,47800,83.18410041841004,78.7332131445399,90.1,57.1,93.3,66.2,83.0,82.2,54.3,83.0,98.6,87.2,85.9,55.7,87.8,79.2,85.1,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,11273,85.08826399361304,80.67384504843753,88.1,59.2,93.4,68.7,88.1,84.1,58.2,84.8,98.4,89.5,86.1,58.7,88.9,80.9,88.8,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,47800,82.96652719665272,78.2674450375148,88.8,49.1,91.7,84.6,75.3,79.8,56.5,85.7,85.9,87.4,84.1,52.6,88.6,85.3,80.9,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,11273,81.22061563026702,77.08452362002257,86.8,48.2,91.6,86.3,69.8,80.9,54.6,81.0,84.7,90.9,83.7,51.2,86.0,85.5,79.0,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,11273,87.65191164729885,83.10694243201225,86.1,64.0,93.8,88.1,82.2,91.4,56.4,90.2,89.7,90.4,88.7,60.0,91.9,88.9,86.1,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,47800,87.25313807531381,82.82185461153834,90.5,61.6,92.1,89.9,82.2,88.4,59.1,91.5,83.3,90.3,89.5,60.3,91.8,86.5,86.1,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,11273,87.32369378160206,82.72799524791378,90.4,61.0,91.2,94.2,82.7,88.5,58.7,92.0,79.3,91.1,89.4,59.9,91.6,86.1,86.7,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,11273,88.29060587243856,84.17349779755558,86.5,60.3,93.6,88.5,88.4,92.1,66.2,91.3,87.9,87.3,89.2,63.1,92.5,88.2,87.9,../metadata/mass_ss1_with_channel_eeg_c4_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_c4_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,10379,84.88293669910395,82.70734001439847,93.8,67.6,88.7,84.9,76.3,90.4,66.6,87.2,84.0,88.6,92.1,67.1,88.0,84.4,82.0,../metadata/mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,34308,67.37204150635421,61.814208353215314,69.2,27.1,82.5,72.6,55.4,56.1,25.9,60.6,93.5,91.1,62.0,26.5,69.9,81.8,68.9,../metadata/mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,7910,69.97471554993679,65.65455783190669,59.7,32.5,81.7,89.7,60.1,67.1,31.2,64.1,93.2,83.7,63.2,31.9,71.8,91.4,70.0,../metadata/mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,34308,80.15040223854496,72.98888581831571,85.6,44.7,84.2,92.2,67.3,94.3,30.7,80.6,72.8,85.0,89.7,36.4,82.4,81.3,75.1,../metadata/mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,7910,76.81415929203541,70.63039873126459,89.2,44.4,82.1,97.0,55.9,95.5,31.1,78.6,60.1,93.0,92.3,36.6,80.3,74.2,69.8,../metadata/mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,7910,88.3817951959545,84.12849715944732,93.5,64.0,88.0,96.6,85.3,93.2,53.3,94.0,86.6,88.7,93.4,58.1,90.9,91.3,86.9,../metadata/mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,34308,84.09700361431736,77.71437007549216,86.5,57.1,86.9,90.0,77.1,87.3,35.9,86.7,83.9,92.0,86.9,44.1,86.8,86.9,83.9,../metadata/mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,7910,86.40960809102401,80.43678937058975,90.9,65.8,86.6,97.8,76.7,93.8,36.8,92.7,80.6,94.5,92.3,47.2,89.6,88.4,84.7,../metadata/mass_ss1_with_channel_eeg_f4_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss1_eeg_f4_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,7910,86.48546144121366,81.40206035059647,84.2,54.1,92.7,95.9,80.0,96.3,48.1,88.0,90.5,85.8,89.9,50.9,90.3,93.1,82.8,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,69685,54.36033579679989,49.83931972681345,74.9,29.9,54.8,91.2,36.2,47.5,16.4,73.4,43.9,70.8,58.1,21.2,62.7,59.3,47.9,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,17176,55.0652072659525,50.467195101961096,70.0,32.8,53.8,93.0,40.0,50.3,12.5,73.9,47.2,69.6,58.6,18.1,62.3,62.6,50.8,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,69685,71.36112506278252,68.21700433125217,78.3,48.1,67.2,83.1,75.1,77.8,41.8,79.3,82.0,54.2,78.1,44.7,72.7,82.5,63.0,../metadata/sleepedf_with_channel_eeg_fpz_cz_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
