Name,Type of transfer,Total,Accuracy,F1,pcp0,pcp1,pcp2,pcp3,pcp4,pcr0,pcr1,pcr2,pcr3,pcr4,pcf0,pcf1,pcf2,pcf3,pcf4,metadatapath
mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,47800,90.244769874477,86.93676644967346,93.6,74.4,94.7,89.7,84.1,91.0,65.6,92.1,88.9,96.7,92.3,69.7,93.4,89.3,89.9,../metadata/mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,11273,86.45435997516189,82.21189609322718,87.6,61.7,93.7,88.5,78.0,88.2,57.4,87.7,87.7,93.5,87.9,59.5,90.6,88.1,85.1,../metadata/mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,47800,83.7426778242678,78.77450896496153,85.2,52.7,93.7,79.7,76.2,86.1,50.2,84.2,90.8,91.7,85.6,51.4,88.7,84.9,83.3,../metadata/mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,11273,83.08347378692451,77.85109073185814,81.5,49.0,94.2,82.9,74.5,85.6,47.4,82.5,91.6,92.7,83.5,48.2,88.0,87.0,82.6,../metadata/mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,11273,86.90676838463585,82.7787977206867,85.7,56.7,93.6,89.5,84.2,90.7,65.7,89.3,86.0,87.5,88.1,60.9,91.4,87.7,85.8,../metadata/mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,47800,90.27615062761505,87.03032785135755,93.5,70.2,94.2,90.0,87.4,90.4,70.1,92.7,88.3,94.0,91.9,70.1,93.4,89.1,90.6,../metadata/mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,11273,86.60516277831988,82.3680846179706,88.1,57.9,93.0,89.5,81.3,86.5,62.2,89.1,86.7,90.1,87.3,60.0,91.0,88.1,85.4,../metadata/mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,11273,86.31242792513085,81.90183368165773,89.5,54.5,93.8,87.8,80.6,85.8,62.0,88.7,88.4,89.2,87.6,58.0,91.2,88.1,84.7,../metadata/mass_ss3_with_channel_eeg_f3_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f3_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,5915,81.38630600169063,75.2437431916564,77.7,52.4,79.9,95.0,85.4,93.6,44.5,92.4,65.3,75.4,84.9,48.1,85.7,77.4,80.1,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_to_mass_ss2_eeg_c4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,21055,87.55165043932558,82.56553030328641,89.9,60.4,88.2,93.2,88.8,84.0,64.8,93.9,77.2,87.3,86.8,62.5,91.0,84.5,88.0,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_to_mass_ss2_eeg_c4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_to_mass_ss2_eeg_c4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,5915,84.61538461538461,78.59343011792686,82.8,58.6,83.3,95.6,87.7,81.4,53.9,95.3,72.4,79.4,82.1,56.2,88.9,82.4,83.4,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_to_mass_ss2_eeg_c4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_c4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,21055,85.13417240560437,77.61158198988002,80.2,45.7,93.7,83.9,78.6,88.8,40.7,85.3,91.2,90.2,84.3,43.1,89.3,87.4,84.0,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_c4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_c4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,5915,86.8808114961961,78.24350834887699,82.8,54.9,93.5,88.5,78.7,79.0,35.6,88.3,92.3,94.6,80.9,43.2,90.9,90.4,85.9,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_c4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_c4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,5915,87.67540152155537,80.42805434923545,78.7,60.7,89.8,92.3,87.3,85.1,47.3,93.8,82.0,89.8,81.8,53.2,91.8,86.8,88.6,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_c4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_o2_to_mass_ss2_eeg_c4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,21055,88.07884113037285,81.85405497207456,86.5,60.8,92.2,88.5,84.0,88.3,49.1,90.7,88.3,91.7,87.4,54.4,91.4,88.4,87.7,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_o2_to_mass_ss2_eeg_c4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_o2_to_mass_ss2_eeg_c4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,5915,87.45562130177512,79.35379550497666,83.8,57.7,89.4,93.3,84.2,81.9,39.1,93.8,87.3,87.1,82.8,46.6,91.5,90.2,85.6,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_o2_to_mass_ss2_eeg_c4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_o2_to_mass_ss2_eeg_c4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,5915,86.44125105663565,80.20332911961478,79.9,59.4,86.2,94.5,90.1,87.5,53.0,94.9,74.2,85.9,83.5,56.0,90.4,83.1,88.0,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_o2_to_mass_ss2_eeg_c4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,7567,85.21210519360379,77.75732121114638,94.0,45.9,86.4,94.6,77.4,83.0,40.0,90.0,79.9,89.7,88.2,42.7,88.2,86.6,83.1,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_o2_to_mass_ss2_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,21055,81.93778199952506,74.15137372490697,75.3,45.8,89.2,78.9,78.3,86.0,37.6,84.5,87.9,80.2,80.3,41.3,86.8,83.1,79.3,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_o2_to_mass_ss2_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_o2_to_mass_ss2_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,5915,82.87404902789518,74.31472963386885,70.4,43.9,90.4,82.5,80.0,83.1,37.2,85.2,94.6,78.5,76.2,40.3,87.7,88.1,79.2,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_o2_to_mass_ss2_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,21055,80.57468534789834,72.32323747103678,77.5,43.5,88.7,90.8,67.1,79.8,31.0,82.0,76.8,94.2,78.6,36.2,85.2,83.2,78.4,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,5915,81.25105663567203,70.45936608950205,67.9,31.2,89.1,92.5,72.2,71.9,25.9,84.3,82.3,90.8,69.8,28.3,86.7,87.1,80.5,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,5915,87.10059171597632,80.07731331561075,80.4,50.1,90.3,90.9,88.9,81.4,55.2,92.7,88.2,83.1,80.9,52.6,91.5,89.5,85.9,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_o2_to_mass_ss2_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,21055,82.46497269057231,74.72776078333267,73.1,37.2,89.1,86.1,83.9,89.4,48.2,88.1,85.5,70.8,80.5,42.0,88.6,85.8,76.8,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_o2_to_mass_ss2_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_o2_to_mass_ss2_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,5915,82.99239222316145,76.33062941228543,72.7,43.9,86.7,88.9,85.7,86.8,53.6,88.1,91.3,69.5,79.2,48.3,87.4,90.1,76.7,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_o2_to_mass_ss2_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_o2_to_mass_ss2_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,5915,87.08368554522401,78.86168458468515,88.0,61.6,91.6,89.5,79.5,73.6,38.5,90.4,89.5,94.2,80.2,47.4,91.0,89.5,86.3,../metadata/mass_ss5_with_channel_eeg_o2_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_o2_to_mass_ss2_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,5915,80.94674556213019,74.7864233685808,76.5,48.2,80.4,94.0,85.5,92.2,49.5,91.9,62.6,76.1,83.6,48.8,85.8,75.2,80.5,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_to_mass_ss4_eeg_c4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,44163,70.31904535470869,64.11640985127246,43.5,31.5,83.1,89.9,86.5,72.1,53.2,78.0,59.9,65.3,54.2,39.6,80.4,71.9,74.4,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_to_mass_ss4_eeg_c4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_to_mass_ss4_eeg_c4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,11024,72.85921625544267,66.54514409915839,46.0,33.8,83.2,94.4,84.7,69.7,57.4,81.4,69.6,63.1,55.4,42.5,82.3,80.1,72.3,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_to_mass_ss4_eeg_c4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,44163,76.44861082806874,71.44202478659894,79.7,31.9,85.6,89.1,74.5,81.1,57.1,81.7,70.3,72.9,80.4,40.9,83.6,78.6,73.7,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,11024,74.62808417997098,69.64196470995687,79.3,24.6,84.2,91.9,75.7,83.5,54.5,80.5,72.1,64.8,81.3,33.9,82.3,80.8,69.9,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,11024,83.62663280116111,77.09840657492633,89.0,45.3,86.5,91.8,81.4,72.1,46.1,88.9,78.7,95.0,79.7,45.7,87.7,84.8,87.7,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_o2_to_mass_ss4_eeg_c4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,44163,82.44910898263251,75.96636748891535,80.4,48.6,86.0,85.4,84.4,75.1,46.2,89.5,78.5,86.2,77.7,47.4,87.7,81.8,85.3,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_o2_to_mass_ss4_eeg_c4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
