Name,Type of transfer,Total,Accuracy,F1,pcp0,pcp1,pcp2,pcp3,pcp4,pcr0,pcr1,pcr2,pcr3,pcr4,pcf0,pcf1,pcf2,pcf3,pcf4,metadatapath
mass_ss3_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,69685,71.91935136686519,69.17789317051421,88.3,45.6,69.6,80.9,67.2,70.3,44.5,78.1,86.8,63.3,78.3,45.0,73.6,83.7,65.2,../metadata/mass_ss3_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss3_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,17176,73.55612482533769,71.38535134162248,85.9,49.7,70.8,83.1,71.9,73.1,41.7,78.9,90.0,71.2,79.0,45.3,74.7,86.4,71.6,../metadata/mass_ss3_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss3_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,17176,78.51653469958079,76.98590692957949,83.2,53.5,80.2,90.2,76.0,90.6,50.6,75.6,89.0,81.7,86.8,52.0,77.8,89.6,78.8,../metadata/mass_ss3_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss3_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f4_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,69685,74.88986151969577,72.7030577684138,80.7,50.0,72.7,85.7,79.5,85.8,50.5,76.6,83.4,64.0,83.2,50.2,74.6,84.5,70.9,../metadata/mass_ss3_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f4_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss3_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f4_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,17176,74.60409874243129,73.21131771431725,76.0,49.9,73.4,88.6,80.2,83.5,47.9,75.0,86.1,72.4,79.6,48.9,74.2,87.3,76.1,../metadata/mass_ss3_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f4_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss3_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f4_to_isruc_eeg_f4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,17176,77.29972054028876,75.03974671702557,76.9,56.5,75.4,92.4,79.9,91.7,44.1,81.5,84.9,71.0,83.7,49.5,78.3,88.5,75.2,../metadata/mass_ss3_with_channel_eeg_f4_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f4_to_isruc_eeg_f4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,11273,88.30834737869246,83.90092741367458,86.2,65.2,92.9,92.4,84.7,89.1,60.2,91.8,85.3,92.1,87.6,62.6,92.3,88.7,88.2,../metadata/mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,40919,80.44429238251179,75.174616849082,80.7,64.3,84.5,91.9,75.1,89.5,48.3,88.7,56.7,83.7,84.9,55.2,86.6,70.1,79.1,../metadata/mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,10379,73.23441564697947,67.51959225150405,61.3,67.2,83.1,95.0,70.7,87.3,45.0,82.1,40.9,73.2,72.0,53.9,82.6,57.1,71.9,../metadata/mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,40919,78.14707104279186,72.85282846474,95.7,52.9,80.1,82.6,69.0,72.1,43.5,92.4,63.1,87.1,82.2,47.7,85.8,71.5,77.0,../metadata/mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,10379,75.98997976683687,71.18069870038708,92.2,59.4,74.1,84.1,70.2,72.9,44.3,92.4,56.7,77.7,81.4,50.8,82.2,67.7,73.8,../metadata/mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,10379,77.62790249542346,72.95992243550184,71.0,70.0,84.5,81.4,74.0,87.2,51.9,86.2,56.7,75.4,78.3,59.6,85.4,66.8,74.7,../metadata/mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f4_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,40919,81.17500427674186,77.51469991146377,94.4,54.8,87.6,75.5,74.7,80.6,61.2,87.3,74.8,86.7,87.0,57.8,87.4,75.1,80.2,../metadata/mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f4_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f4_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,10379,75.97071008767703,71.9488505866445,89.5,46.1,86.3,76.9,67.0,80.0,62.4,81.9,58.8,76.7,84.5,53.1,84.0,66.7,71.5,../metadata/mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f4_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f4_to_mass_ss1_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,10379,78.17708835147894,74.11894100271184,71.9,69.3,86.7,75.1,75.7,90.6,54.1,83.5,66.4,72.7,80.1,60.8,85.1,70.5,74.1,../metadata/mass_ss3_with_channel_eeg_f4_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_f4_to_mass_ss1_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss3_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,11273,82.00124190543777,77.57820681369225,93.2,52.9,86.2,84.6,78.0,85.9,62.2,86.4,63.6,87.3,89.4,57.2,86.3,72.7,82.4,../metadata/mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss3_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss3_eeg_o2_to_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,34308,66.36353037192492,61.07300341719957,74.3,43.3,76.6,47.3,79.6,46.4,29.7,68.3,98.5,74.3,57.1,35.2,72.2,63.9,76.9,../metadata/mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss3_eeg_o2_to_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss3_eeg_o2_to_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,7910,76.56131479140329,71.3153052007347,81.0,59.0,84.0,65.5,79.0,60.6,37.0,81.0,98.4,82.4,69.3,45.5,82.5,78.6,80.7,../metadata/mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_mass_ss3_eeg_o2_to_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,34308,73.9769150052466,68.47315126242458,83.0,53.7,75.3,58.3,89.9,95.5,36.3,70.9,89.8,52.9,88.8,43.3,73.0,70.7,66.6,../metadata/mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,7910,79.08975979772441,73.80084689339077,83.8,52.9,78.2,78.9,92.0,97.2,44.3,85.5,78.6,56.9,90.0,48.2,81.7,78.8,70.3,../metadata/mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,7910,85.91656131479141,81.29129612959262,84.6,48.5,90.0,98.1,88.9,94.9,56.0,90.6,84.6,79.3,89.5,52.0,90.3,90.8,83.8,../metadata/mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_o2_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,34308,82.17325405153318,75.63655447294141,83.0,49.0,82.4,92.7,82.3,95.1,37.9,87.5,79.5,71.4,88.6,42.7,84.8,85.6,76.4,../metadata/mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_o2_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_o2_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,7910,82.02275600505689,75.96298344752685,79.0,54.6,82.7,98.6,81.5,98.2,40.5,91.0,73.6,69.1,87.6,46.5,86.7,84.3,74.8,../metadata/mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_o2_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_o2_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,7910,85.30973451327435,80.57249170313611,88.7,51.1,86.7,98.9,84.3,95.8,55.3,92.2,77.6,78.5,92.1,53.1,89.4,87.0,81.3,../metadata/mass_ss3_with_channel_eeg_o2_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_o2_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss3_with_channel_eeg_o2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,11273,83.07460303379756,78.32718669190936,92.9,54.9,86.4,90.4,79.1,88.9,61.7,88.2,59.1,89.3,90.9,58.1,87.3,71.5,83.9,../metadata/mass_ss3_with_channel_eeg_o2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss3_with_channel_eeg_o2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_o2_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,69685,58.70703881753605,56.501111584927656,93.5,48.6,60.1,84.8,31.9,56.7,30.2,70.0,55.2,66.9,70.6,37.3,64.7,66.8,43.2,../metadata/mass_ss3_with_channel_eeg_o2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_o2_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss3_with_channel_eeg_o2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_o2_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,17176,57.405682347461564,55.80146052235285,94.2,53.7,57.4,86.0,31.3,54.3,26.8,70.6,59.2,58.8,68.9,35.8,63.3,70.1,40.8,../metadata/mass_ss3_with_channel_eeg_o2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_mass_ss3_eeg_o2_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss3_with_channel_eeg_o2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,69685,67.62574442132453,64.65216486557738,87.9,40.2,63.2,91.2,59.0,64.4,43.9,83.7,69.9,53.0,74.3,42.0,72.0,79.1,55.8,../metadata/mass_ss3_with_channel_eeg_o2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss3_with_channel_eeg_o2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,17176,68.72380065207267,66.92967137437529,90.4,43.0,63.0,92.7,68.8,60.0,47.1,85.5,73.1,58.5,72.2,45.0,72.5,81.7,63.3,../metadata/mass_ss3_with_channel_eeg_o2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss3_with_channel_eeg_o2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,17176,79.55286446204005,78.51347676122467,87.9,54.6,79.2,91.0,80.1,85.6,57.3,79.3,86.6,83.7,86.8,55.9,79.3,88.8,81.9,../metadata/mass_ss3_with_channel_eeg_o2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss3_with_channel_eeg_o2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_o2_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,69685,73.9355671952357,71.3004399126316,75.1,55.2,73.6,82.4,73.4,86.0,43.0,73.8,85.0,68.2,80.2,48.3,73.7,83.6,70.7,../metadata/mass_ss3_with_channel_eeg_o2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_mass_ss3_eeg_o2_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
