Name,Type of transfer,Total,Accuracy,F1,pcp0,pcp1,pcp2,pcp3,pcp4,pcr0,pcr1,pcr2,pcr3,pcr4,pcf0,pcf1,pcf2,pcf3,pcf4,metadatapath
mass_ss5_with_channel_eeg_f4_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_to_mass_ss2_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,21055,83.88506293042033,77.53529477008253,81.0,45.5,94.0,75.4,82.2,87.3,51.3,83.1,91.1,87.3,84.0,48.3,88.2,82.5,84.7,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_to_mass_ss2_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_to_mass_ss2_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,5915,83.39814032121723,75.82122624904578,68.6,45.4,93.9,80.8,80.7,83.4,48.3,83.4,93.2,83.7,75.3,46.8,88.3,86.6,82.1,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_to_mass_ss2_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,21055,80.31821420090239,72.53983040236426,81.0,40.2,89.6,90.7,65.7,77.8,33.8,80.8,77.8,95.5,79.4,36.8,85.0,83.8,77.8,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,5915,81.89349112426034,71.57210693398939,75.5,30.2,90.3,92.8,71.5,71.6,26.8,84.0,83.5,93.4,73.5,28.4,87.0,87.9,81.0,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,5915,81.01437024513946,68.89848901024492,82.4,42.1,82.0,95.9,73.8,69.7,16.1,92.6,66.8,87.4,75.5,23.3,86.9,78.8,80.0,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss2_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,21055,85.34789836143433,78.13962767968785,81.5,49.1,91.1,85.7,81.5,89.3,42.6,87.6,84.0,90.4,85.2,45.6,89.3,84.8,85.7,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss2_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss2_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,5915,84.73372781065088,75.583574719577,70.7,39.5,91.5,90.3,81.1,83.4,36.3,87.0,88.9,88.7,76.5,37.8,89.2,89.6,84.7,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss2_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss2_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,5915,86.71174978867286,79.37412075312287,82.3,55.6,88.0,91.7,87.3,81.9,45.4,93.6,85.0,84.3,82.1,50.0,90.7,88.3,85.8,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss2_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss2_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,7567,89.79780626404123,84.06174100711229,98.2,57.4,94.0,83.3,90.4,85.7,53.9,88.3,96.9,94.7,91.6,55.6,91.1,89.6,92.5,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_to_mass_ss4_eeg_c4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,44163,78.78767293888549,72.03304034640338,56.2,45.1,88.8,81.3,87.8,79.5,46.1,84.4,85.7,71.3,65.9,45.6,86.5,83.5,78.7,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_to_mass_ss4_eeg_c4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_to_mass_ss4_eeg_c4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,11024,80.30660377358491,74.01103728799477,59.4,49.1,88.0,86.2,86.3,80.1,51.7,86.1,86.3,71.5,68.2,50.3,87.0,86.3,78.2,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_to_mass_ss4_eeg_c4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,44163,79.0888300160768,73.11429504410171,75.9,37.5,85.8,86.4,82.0,77.5,54.1,86.2,73.7,76.2,76.7,44.3,86.0,79.6,79.0,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,11024,79.13642960812774,72.88495647018263,74.9,35.3,84.2,89.1,83.2,80.4,49.0,86.3,74.8,75.6,77.6,41.0,85.2,81.3,79.2,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,11024,83.98040638606676,77.64727950592695,87.9,48.6,87.0,90.0,81.3,75.8,44.3,88.3,81.7,93.9,81.4,46.4,87.6,85.7,87.2,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss4_eeg_c4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,44163,81.56828114032109,75.99394303408695,77.5,41.8,88.8,82.3,87.1,80.2,58.0,86.7,84.4,76.5,78.8,48.6,87.8,83.3,81.4,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss4_eeg_c4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss4_eeg_c4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,11024,81.86683599419449,75.6720142894671,79.5,38.6,88.0,85.0,85.7,80.0,50.3,86.6,85.2,79.6,79.7,43.7,87.3,85.1,82.5,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss4_eeg_c4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss4_eeg_c4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,11024,84.21625544267054,77.29484021448957,83.6,50.1,85.4,92.0,85.0,81.6,39.4,91.1,76.4,91.5,82.6,44.1,88.2,83.5,88.1,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss4_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss4_eeg_c4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,7567,89.83745209462137,84.55906844839396,94.6,60.6,95.9,84.8,86.5,89.6,56.1,86.6,96.4,96.7,92.0,58.3,91.0,90.2,91.3,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_to_mass_ss5_eeg_c4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,29309,88.52229690538742,83.80893714111744,83.7,51.9,92.6,95.0,88.6,94.3,71.2,90.4,86.0,88.6,88.7,60.1,91.5,90.3,88.6,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_to_mass_ss5_eeg_c4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_to_mass_ss5_eeg_c4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,7567,89.96960486322189,85.10798720494314,90.8,56.8,92.0,97.5,85.8,92.2,65.7,90.8,85.6,95.9,91.5,60.9,91.4,91.1,90.6,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_to_mass_ss5_eeg_c4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_c4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,29309,84.342693370637,78.71855699178549,83.7,40.9,91.1,83.9,86.5,88.6,60.5,85.1,91.3,80.3,86.1,48.8,88.0,87.4,83.3,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_c4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_c4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,7567,89.57314655742039,85.06435638220677,94.9,54.1,93.2,84.9,93.5,86.7,72.9,88.8,94.1,91.3,90.6,62.1,90.9,89.3,92.4,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_c4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_c4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,7567,91.2118408880666,85.63437662794931,96.5,58.1,92.5,91.6,92.0,85.0,61.8,93.3,92.7,93.9,90.4,59.9,92.9,92.1,92.9,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_mass_ss5_eeg_c4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss5_eeg_c4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,29309,87.49189668702446,81.29441014857932,91.2,54.8,91.0,85.8,87.2,82.6,50.0,89.6,92.5,89.0,86.7,52.3,90.3,89.0,88.1,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss5_eeg_c4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss5_eeg_c4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,7567,89.03132020615831,81.83757485715712,96.6,51.0,91.7,86.1,89.5,81.4,46.8,90.4,95.0,91.9,88.4,48.8,91.0,90.3,90.7,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss5_eeg_c4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss5_eeg_c4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,7567,91.47614642526761,85.8927193811188,96.0,58.9,90.9,95.1,93.2,85.9,61.4,95.4,90.5,92.5,90.6,60.1,93.1,92.7,92.8,../metadata/mass_ss5_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_c4_with_randomseed_4242/predict_output_transfer_mass_ss5_eeg_f4_to_mass_ss5_eeg_c4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
