Name,Type of transfer,Total,Accuracy,F1,pcp0,pcp1,pcp2,pcp3,pcp4,pcr0,pcr1,pcr2,pcr3,pcr4,pcf0,pcf1,pcf2,pcf3,pcf4,metadatapath
mass_ss2_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_f4_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,29309,83.12122556211403,73.80984173816343,83.3,46.6,83.2,96.0,79.5,79.3,27.2,92.4,73.1,86.7,81.3,34.4,87.5,83.0,82.9,../metadata/mass_ss2_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_f4_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss2_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_f4_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,7567,86.32218844984803,77.53542730031279,96.1,48.7,83.1,99.0,85.7,78.7,34.3,97.6,72.1,89.8,86.5,40.3,89.8,83.4,87.7,../metadata/mass_ss2_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_f4_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss2_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,29309,82.95404142072402,77.8226366569147,84.1,46.8,90.7,74.6,87.9,85.9,55.8,81.4,96.9,78.9,85.0,50.9,85.8,84.3,83.2,../metadata/mass_ss2_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss2_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,7567,86.53363287960882,82.16583486171186,93.9,55.6,91.3,75.4,95.1,88.4,58.9,83.3,98.0,85.9,91.1,57.2,87.1,85.2,90.3,../metadata/mass_ss2_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss2_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,7567,89.62600766486055,82.7242246082252,97.2,57.9,94.2,84.0,88.0,83.0,45.7,89.0,96.9,95.3,89.5,51.1,91.5,90.0,91.5,../metadata/mass_ss2_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss2_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_f4_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,29309,85.53004196663142,79.28418968607025,88.2,45.9,92.2,81.7,86.0,81.2,53.1,85.6,95.3,85.9,84.6,49.2,88.8,87.9,85.9,../metadata/mass_ss2_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_f4_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss2_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_f4_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,7567,88.35734108629576,81.31819862456231,94.3,46.3,93.7,82.8,89.4,81.9,49.6,86.8,96.6,94.0,87.7,47.9,90.1,89.2,91.6,../metadata/mass_ss2_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_f4_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss2_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_f4_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,7567,90.4982159376239,85.46520425335177,97.7,57.2,93.4,86.1,92.7,86.1,63.9,90.1,95.7,93.5,91.5,60.4,91.7,90.7,93.1,../metadata/mass_ss2_with_channel_eeg_f4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_f4_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,5915,82.19780219780219,76.66970157141922,81.2,60.7,79.4,96.8,88.0,90.0,51.1,94.5,56.6,81.8,85.4,55.5,86.3,71.4,84.8,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,29309,83.09734211334401,75.14405776704248,79.6,46.9,83.9,94.4,81.8,73.8,42.1,92.1,77.0,82.5,76.6,44.3,87.8,84.8,82.2,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,7567,85.14602880930356,76.49910631653144,93.9,45.8,84.2,98.8,80.4,64.9,45.0,96.3,78.8,85.5,76.8,45.4,89.8,87.6,82.8,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_o2_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,29309,83.05981097956258,72.63140035332873,85.9,47.7,88.1,86.5,75.0,55.4,32.6,89.3,89.5,86.5,67.4,38.8,88.7,88.0,80.3,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,7567,82.47654288357342,69.09521285352729,91.9,41.9,88.7,87.8,68.9,42.0,25.7,91.2,88.6,89.5,57.7,31.9,89.9,88.2,77.8,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,7567,91.33077837980707,86.26853196968071,96.6,65.2,94.1,87.1,91.8,89.1,58.2,90.8,96.0,95.0,92.7,61.5,92.5,91.3,93.4,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,29309,83.71831178136408,77.78164468715434,90.6,45.6,92.2,78.8,81.5,74.0,56.0,82.5,93.9,87.5,81.5,50.3,87.0,85.7,84.4,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,7567,85.52927183824502,78.45709221880408,96.1,46.4,92.3,82.6,80.6,65.5,57.1,85.4,94.7,92.6,77.9,51.2,88.7,88.2,86.2,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,7567,91.09290339632616,85.44537961526359,95.5,60.3,92.9,89.6,91.8,89.5,56.4,92.4,93.3,93.1,92.4,58.3,92.6,91.4,92.5,../metadata/mass_ss2_with_channel_eeg_o2_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_o2_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_pz_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,5915,83.66863905325444,74.87125561300407,70.4,59.3,83.3,97.4,85.7,89.5,34.1,94.4,64.1,87.2,78.8,43.3,88.5,77.3,86.4,../metadata/mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_pz_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_pz_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,29309,82.71179501177113,75.35013883969675,74.5,38.7,84.4,95.3,86.4,84.1,48.2,90.5,77.0,78.6,79.0,42.9,87.3,85.2,82.3,../metadata/mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_pz_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_pz_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,7567,86.82436897052993,79.44600289302707,94.9,36.0,86.1,98.1,90.2,84.4,56.8,96.1,80.9,79.1,89.4,44.0,90.8,88.7,84.3,../metadata/mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss2_eeg_pz_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,29309,81.12183970793953,75.48309763026764,82.1,34.2,90.8,75.9,91.3,86.2,65.4,82.3,95.5,67.3,84.1,44.9,86.3,84.6,77.5,../metadata/mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,7567,85.83322320602615,80.58564253201797,92.8,42.0,90.7,78.1,96.2,89.2,65.7,85.1,95.2,79.5,91.0,51.3,87.8,85.8,87.0,../metadata/mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,7567,90.41892427646358,85.48759876735156,96.8,58.3,93.6,85.6,92.5,86.6,64.3,89.9,95.3,93.5,91.4,61.1,91.7,90.2,93.0,../metadata/mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_pz_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,29309,81.61998021085674,74.49509006394331,68.7,35.5,91.8,78.2,88.7,90.4,49.4,81.1,94.6,75.2,78.1,41.3,86.1,85.6,81.4,../metadata/mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_pz_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_pz_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,7567,88.42341747059601,83.68621755064154,93.7,57.8,93.4,79.3,92.8,89.2,59.3,85.6,96.3,91.5,91.4,58.6,89.4,87.0,92.1,../metadata/mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_pz_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_pz_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,7567,90.93432007400554,85.48117652663754,96.7,57.1,93.9,89.6,89.8,88.3,60.4,90.9,94.0,95.0,92.3,58.7,92.4,91.7,92.3,../metadata/mass_ss2_with_channel_eeg_pz_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss2_eeg_pz_to_mass_ss5_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,11024,83.28193033381713,76.43381313693143,88.5,47.8,84.2,93.9,82.1,73.4,42.9,91.4,72.0,93.7,80.3,45.2,87.6,81.5,87.5,../metadata/mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,29309,85.25367634514996,75.3538470281177,91.2,50.9,87.1,88.3,82.2,59.8,32.6,90.6,90.5,91.3,72.3,39.8,88.8,89.4,86.5,../metadata/mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,7567,88.51592440861637,80.08202528340836,95.9,49.2,88.6,92.5,87.5,73.5,41.8,93.9,89.4,92.5,83.3,45.2,91.2,90.9,89.9,../metadata/mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss4_eeg_c4_to_mass_ss5_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,29309,82.29554061892252,75.06747364627245,85.2,39.3,88.9,77.8,86.4,68.1,52.3,84.2,94.7,79.5,75.7,44.9,86.5,85.4,82.8,../metadata/mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,7567,83.21659838773621,74.49205317455561,91.2,30.7,88.7,80.4,90.1,60.5,55.7,86.7,93.7,82.1,72.7,39.6,87.7,86.5,85.9,../metadata/mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,7567,90.20747984670278,82.80471817185317,98.9,49.1,93.0,88.1,90.5,78.6,50.4,91.8,95.2,95.3,87.6,49.7,92.4,91.5,92.8,../metadata/mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss5_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss4_eeg_c4_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,29309,85.61533999795284,79.94369622119615,84.3,49.2,93.4,80.4,86.3,85.5,55.7,83.8,95.9,87.2,84.9,52.3,88.4,87.4,86.8,../metadata/mass_ss4_with_channel_eeg_c4_to_mass_ss5_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_mass_ss4_eeg_c4_to_mass_ss5_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
