Name,Type of transfer,Total,Accuracy,F1,pcp0,pcp1,pcp2,pcp3,pcp4,pcr0,pcr1,pcr2,pcr3,pcr4,pcf0,pcf1,pcf2,pcf3,pcf4,metadatapath
isruc_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,47800,82.79707112970709,77.01851277189938,92.0,50.1,91.7,82.2,72.4,74.2,46.9,86.1,86.7,92.6,82.1,48.5,88.8,84.4,81.3,../metadata/isruc_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
isruc_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,11273,81.91253437416836,76.789119230384,90.9,48.1,91.7,86.0,69.2,77.1,46.9,83.3,86.7,92.8,83.4,47.5,87.3,86.4,79.3,../metadata/isruc_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
isruc_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,11273,87.77610219107599,83.59014712180718,86.3,64.0,93.3,88.6,83.7,90.8,60.8,90.3,88.4,90.1,88.5,62.3,91.8,88.5,86.8,../metadata/isruc_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
isruc_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_c4_a1_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,47800,86.53138075313808,82.44340670049539,88.6,61.7,93.2,80.2,83.9,90.9,60.3,88.1,87.4,91.1,89.7,61.0,90.5,83.7,87.3,../metadata/isruc_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_c4_a1_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
isruc_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_c4_a1_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,11273,86.6761288033354,82.16666558380184,84.4,60.1,93.0,84.2,84.7,92.6,58.4,88.3,85.6,91.0,88.3,59.2,90.6,84.9,87.8,../metadata/isruc_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_c4_a1_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
isruc_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_c4_a1_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,11273,87.85593896921849,83.34062733118041,85.5,59.6,94.0,82.8,89.5,91.5,61.3,90.4,92.5,87.3,88.4,60.5,92.1,87.4,88.4,../metadata/isruc_with_channel_eeg_c4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_c4_a1_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f3_a2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,17176,78.66208663251048,77.63544364617235,88.6,55.6,77.0,82.8,87.9,87.1,58.3,78.0,91.9,71.5,87.8,57.0,77.5,87.1,78.8,../metadata/isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f3_a2_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f3_a2_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,69685,79.48912965487551,78.31284280255383,91.6,51.3,78.7,89.1,84.8,86.5,66.6,79.3,84.6,73.6,89.0,58.0,79.0,86.8,78.8,../metadata/isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f3_a2_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f3_a2_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,17176,77.10176991150442,76.36140121725819,87.7,49.2,76.0,90.0,84.8,85.4,62.2,77.8,84.7,69.2,86.5,54.9,76.9,87.3,76.2,../metadata/isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f3_a2_to_isruc_eeg_f4_a1_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,69685,70.95357680993041,67.41894155648353,81.9,49.4,66.2,77.4,74.1,78.0,39.9,76.2,89.1,49.5,79.9,44.1,70.8,82.8,59.4,../metadata/isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,17176,70.68584070796459,68.26894431400619,78.2,51.5,65.9,77.8,77.2,79.0,39.1,74.4,91.4,55.3,78.6,44.4,69.9,84.1,64.4,../metadata/isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,17176,77.72473218444341,76.51177769038999,82.0,53.4,76.2,93.8,79.2,90.4,52.8,78.1,81.5,78.8,86.0,53.1,77.2,87.3,79.0,../metadata/isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_f3_a2_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,69685,76.52005453110425,74.15712022968938,86.4,52.5,73.8,85.9,75.4,85.1,48.2,79.7,83.7,71.4,85.8,50.3,76.6,84.8,73.4,../metadata/isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_f3_a2_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_f3_a2_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,17176,75.97228691197019,74.00540106323524,81.8,54.0,72.4,88.3,77.7,82.9,43.0,80.2,86.7,74.8,82.3,47.9,76.1,87.5,76.2,../metadata/isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_f3_a2_to_isruc_eeg_f4_a1_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_f3_a2_to_isruc_eeg_f4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,17176,80.17000465766185,78.67212015908042,86.5,58.1,79.8,83.5,85.9,88.6,50.9,78.5,94.3,81.9,87.5,54.2,79.1,88.6,83.9,../metadata/isruc_with_channel_eeg_f3_a2_to_isruc_with_channel_eeg_f4_a1_with_randomseed_4242/predict_output_transfer_isruc_eeg_f3_a2_to_isruc_eeg_f4_a1_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,17176,78.94154634373545,77.51107765561163,86.1,54.9,78.0,90.2,78.6,86.3,51.0,79.3,87.0,84.1,86.2,52.9,78.7,88.5,81.3,../metadata/isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_to_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,34308,74.63856826396176,69.58919647279416,81.8,40.1,94.7,62.2,67.0,92.5,36.7,56.1,96.6,89.5,86.8,38.4,70.5,75.7,76.6,../metadata/isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_to_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_to_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,7910,79.96207332490519,75.62677407500927,83.5,45.7,96.4,77.1,69.2,93.7,43.7,68.6,96.3,93.1,88.3,44.7,80.1,85.6,79.4,../metadata/isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_to_sleepedf_eeg_fpz_cz_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,34308,77.89145388830595,71.48005744732781,84.7,56.7,87.7,90.9,56.1,95.2,27.0,71.3,77.1,89.9,89.7,36.5,78.7,83.4,69.1,../metadata/isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,7910,75.25916561314791,70.01004353101263,85.0,56.2,91.9,97.7,45.2,97.5,29.5,69.6,67.4,95.9,90.8,38.7,79.2,79.8,61.5,../metadata/isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,7910,89.20353982300884,84.80762442597761,93.1,65.8,90.1,95.1,85.3,93.5,52.2,93.6,90.6,90.6,93.3,58.2,91.8,92.8,87.9,../metadata/isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_sleepedf_eeg_fpz_cz_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,34308,83.90462865803894,77.63314940707036,86.7,58.4,86.2,94.7,75.1,91.0,38.4,87.2,75.4,91.1,88.8,46.3,86.7,84.0,82.4,../metadata/isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,7910,84.15929203539821,77.99942618838863,86.6,58.6,85.4,98.7,75.1,95.6,35.9,90.4,71.9,94.3,90.9,44.5,87.8,83.2,83.6,../metadata/isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,7910,87.0670037926675,82.18301756503679,85.5,52.5,90.6,96.6,89.0,97.0,51.4,91.3,86.1,83.4,90.8,52.0,91.0,91.0,86.1,../metadata/isruc_with_channel_eeg_f4_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_sleepedf_eeg_fpz_cz_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,17176,78.75523986958547,77.06926140541782,84.2,57.6,77.4,88.0,79.0,89.5,49.6,79.2,89.3,77.6,86.8,53.3,78.3,88.7,78.3,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,40919,72.57753122021555,69.55693549536528,84.0,56.7,86.8,35.6,81.3,91.5,59.2,63.3,82.6,77.6,87.6,57.9,73.2,49.7,79.4,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,10379,67.73292224684458,65.32791445058776,67.8,60.9,85.9,35.5,78.6,90.3,56.0,58.2,65.1,72.8,77.4,58.4,69.3,45.9,75.6,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_to_mass_ss1_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,40919,77.67051980742444,70.698679874984,93.2,50.6,79.5,85.3,72.6,75.2,46.2,92.3,43.7,85.9,83.2,48.3,85.4,57.8,78.7,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,10379,73.22478080739955,66.49650051948296,83.9,44.8,76.4,84.9,74.0,76.3,47.6,87.9,35.2,75.8,80.0,46.1,81.7,49.8,74.9,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,10379,77.87840832450141,73.69222980297862,68.5,71.0,88.3,78.4,75.0,91.3,55.4,82.4,57.1,78.3,78.3,62.2,85.3,66.1,76.6,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss1_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,40919,81.218993621545,77.35603086803049,94.9,60.3,85.2,80.4,70.7,84.1,60.7,86.5,66.2,88.5,89.2,60.5,85.8,72.6,78.6,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,10379,78.62992581173523,74.33809322100579,94.9,66.8,77.9,79.6,67.9,81.4,59.6,88.0,53.1,83.2,87.6,63.0,82.6,63.7,74.8,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_mass_ss1_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_mass_ss1_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,10379,78.27343674727815,74.13660807132517,70.9,67.7,87.2,79.6,76.5,88.4,58.1,84.3,57.7,77.3,78.7,62.5,85.7,66.9,76.9,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss1_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_mass_ss1_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,17176,80.71727992547741,79.58806318494767,88.1,58.0,76.2,95.2,86.7,87.6,56.2,85.7,83.4,80.3,87.9,57.1,80.7,88.9,83.4,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02,TYPE02,47800,78.48117154811716,75.73622340666904,88.2,44.1,93.3,58.0,88.5,87.9,71.2,75.3,92.5,75.7,88.0,54.5,83.3,71.3,81.6,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_80oftargetdataset_TYPE02/TYPE02.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03,TYPE03,11273,78.09811052958395,74.98039483528967,88.3,42.2,92.2,55.3,90.3,89.8,66.5,74.6,93.6,75.5,89.0,51.6,82.5,69.5,82.3,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_isruc_eeg_f4_a1_to_mass_ss3_eeg_f4_condition_sourcemodel_predict_20oftargetdataset_TYPE03/TYPE03.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04,TYPE04,47800,83.24686192468619,78.42484237518501,86.0,50.6,92.8,80.3,76.6,83.6,52.7,84.2,89.5,90.1,84.8,51.6,88.3,84.6,82.8,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_80oftargetdataset_TYPE04/TYPE04.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05,TYPE05,11273,81.83269759602591,77.24515265987615,82.8,48.9,92.8,82.3,72.4,86.2,49.6,80.4,88.5,92.2,84.4,49.2,86.2,85.3,81.1,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel20_predict_20oftargetdataset_TYPE05/TYPE05.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06,TYPE06,11273,87.39465980661758,83.29371884598122,87.8,61.2,92.8,93.7,81.5,90.4,62.0,90.5,84.1,89.9,89.1,61.6,91.6,88.6,85.5,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_mass_ss3_eeg_f4_condition_targetmodel80_predict_20oftargetdataset_TYPE06/TYPE06.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07,TYPE07,47800,86.19665271966527,81.83256241470227,89.9,53.9,90.9,90.6,86.3,88.5,65.8,91.7,79.2,83.6,89.2,59.2,91.3,84.5,84.9,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_80oftargetdataset_TYPE07/TYPE07.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08,TYPE08,11273,86.61403353144682,82.092414560969,87.6,53.5,91.0,93.6,87.3,88.2,64.6,91.9,81.0,84.3,87.9,58.5,91.5,86.8,85.8,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_mass_ss3_eeg_f4_condition_transfermodelwith20_predict_20oftargetdataset_TYPE08/TYPE08.npz
isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09,TYPE09,11273,88.57446997250067,83.97238941037205,84.2,61.3,92.4,90.1,92.2,93.4,62.0,93.6,87.3,84.1,88.6,61.7,93.0,88.7,88.0,../metadata/isruc_with_channel_eeg_f4_a1_to_mass_ss3_with_channel_eeg_f4_with_randomseed_4242/predict_output_transfer_isruc_eeg_f4_a1_to_mass_ss3_eeg_f4_condition_transfermodelwith80_predict_20oftargetdataset_TYPE09/TYPE09.npz
isruc_with_channel_eeg_o2_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_isruc_eeg_o2_a1_condition_sourcemodel_predict_20ofsourcedataset_TYPE01,TYPE01,17176,77.31136469492314,75.12735293754112,84.9,55.1,72.7,88.3,80.2,89.3,41.3,81.7,86.5,74.3,87.0,47.2,76.9,87.4,77.1,../metadata/isruc_with_channel_eeg_o2_a1_to_sleepedf_with_channel_eeg_fpz_cz_with_randomseed_4242/predict_output_isruc_eeg_o2_a1_condition_sourcemodel_predict_20ofsourcedataset_TYPE01/TYPE01.npz
